Id_bien;No_voie;BTQ;Type _voie;Voie;Total_ pieces ;Surface_local;Surface Carrez;Type_local;Id_codedep_codecommune
30162;11;;RUE;DES BLEUETS;3;56;59,39;Appartement;34_172
30163;4;;RUE;JEAN FREDERIC BAZILLE;3;70;70,5;Appartement;34_301
30164;10;;RUE;MIRABEAU;4;70;73,19;Appartement;34_301
30165;14;;RUE;ROUGET DE LISLE;2;25;24,88;Appartement;34_301
30166;3;;RUE;DU QUATRE SEPTEMBRE;3;63;66,07;Appartement;34_301
30167;2;;QUAI;ADMIS EN CHEF THOMAS;2;42;36,59;Appartement;35_049
30168;6;;RUE;DES LILAS;4;74;81,16;Appartement;35_055
30169;26;;RUE;DU DOC BADIN;1;40;37,72;Appartement;35_093
30170;5;;RUE;DE PALANKA;3;90;95,01;Appartement;38_185
30171;10;;RUE;DU DRAC;3;73;70,5;Appartement;38_185
30172;156;;ALL;DU MARAIS;4;71;95,23;Maison;38_205
30173;20;;AV;DE LA PLAINE FLEURIE;3;52;51,84;Appartement;38_229
30174;11;;RUE;DU DOCTEUR FAYOLLAT;3;61;61,52;Appartement;38_421
30175;9;;RES;DU GOLF BAT LE MASTER;1;23;23,01;Appartement;40_187
30176;78;;AV;DES ABEILLES;3;42;41,81;Appartement;40_304
30177;28;;RUE;DU CHANGE;3;82;73,11;Appartement;41_269
30178;3;;RUE;RONSARD;2;42;43,31;Appartement;44_084
30179;5;;BD;VICTOR HUGO;1;30;43,1;Appartement;44_109
30180;3;;RUE;SUFFREN;1;38;37,8;Appartement;44_109
30181;1;;RUE;LEKAIN;2;48;71;Appartement;44_109
30182;10;;AV;DES ACACIAS;1;35;35,81;Appartement;44_109
30183;15;;RUE;ALFRED RIOM;4;114;113,46;Appartement;44_109
30184;9;;RUE;MICHEL LE LOU DU BREIL;4;85;85,06;Appartement;44_109
30185;62;;BD;ROBERT SCHUMAN;1;25;24,11;Appartement;44_109
30186;5;;RUE;TOULMOUCHE;2;46;44,81;Appartement;44_109
30187;62;;AV;GRAVELAIS;2;55;54,9;Appartement;44_132
30188;17;;BD;DE LA REPUBLIQUE;2;46;46,1;Appartement;44_132
30189;28;;AV;RENE GUY CADOU;3;62;63;Appartement;44_143
30190;200;;ALL;DES 4 VENTS;2;38;37,87;Appartement;45_006
30191;200;;ALL;DES 4 VENTS;2;38;37,86;Appartement;45_006
30192;203;;FG;BANNIER;3;78;85,96;Appartement;45_234
30193;10;;RUE;MAURICE BERGER;5;86;78,53;Appartement;45_234
30194;380;;RUE;PASSE DEBOUT;2;40;38,4;Appartement;45_302
30195;7;;ALL;DES SOUPIRS;4;90;91,25;Appartement;48_092
30196;28;;RUE;DACIER;2;28;24,24;Appartement;49_007
30197;85;;RUE;MARTYRS LA RESISTANCE;4;125;148,28;Maison;51_108
30198;12;;RUE;SAINT THIBAULT;2;49;49,41;Appartement;51_230
30199;40;;RUE;DE FISMES;3;57;57,58;Appartement;51_454
30200;45;;RUE;DES GOBELINS;3;55;71,44;Appartement;51_454
30201;41;;AV;VICTOR HUGO;5;89;90,07;Appartement;52_121
30202;225;;RUE;CHARLES DE GAULLE;4;66;66,5;Appartement;53_147
30203;4;;AV;DU MAL FOCH;3;64;64,96;Appartement;54_323
30204;76;;QUAI;CLAUDE LE LORRAIN;3;54;53,63;Appartement;54_395
30205;9;;RUE;DE METZ;1;26;26,76;Appartement;54_395
30206;50;;RUE;MARECHAL EXELMANS;1;29;29,8;Appartement;54_395
30207;73;;RUE;RAYMOND POINCARE;3;70;55,05;Appartement;54_395
30208;57;;AV;FOCH;3;71;71,23;Appartement;54_395
30209;13;;PL;NOTRE DAME;6;197;166,4;Appartement;56_107
30210;11;;RUE;DUGUESCLIN;4;86;79,71;Appartement;56_121
30211;5;;PL;STE ANNE D ARVOR;2;39;39,1;Appartement;56_121
30212;3;;RUE;POULIGNER;3;65;63,12;Appartement;56_186
30213;112;;RUE;DE DUNKERQUE;1;38;38,54;Appartement;59_017
30214;35;;RUE;LEON GAMBETTA;2;35;32,7;Appartement;59_286
30215;307;;AV;GEORGES DUPONT;2;48;47,84;Appartement;59_360
30216;4;;RUE;COPERNIC;3;69;68,82;Appartement;59_378
30217;130;;RUE;DE LA CHOCOLATERIE;5;89;85,74;Maison;59_378
30218;1;B;RUE;DE L EPINETTE;4;119;119,68;Appartement;59_421
30219;137;;RUE;HENRI DURRE;2;32;32,98;Appartement;59_491
30220;30;;RUE;VIEIL ABREUVOIR;1;70;65,42;Appartement;59_512
30221;60;;AV;JEAN JAURES;2;47;51,22;Appartement;59_512
30222;39;;RUE;DE L OUEST;1;17;17,92;Appartement;59_512
30223;2;B;RUE;DES FONTAINES;3;63;62,38;Appartement;60_141
30224;1;B;RUE;DES MEUNIERS;3;69;69,1;Appartement;60_157
30225;21;;RUE;DES SABLONS;1;25;28,9;Appartement;60_159
30226;17;B;AV;DE LA LIBERATION;3;71;70,23;Appartement;60_346
30227;125;;RUE;EMILE ZOLA;2;55;54,72;Appartement;62_119
30228;2;;AV;DE BROCQUEVILLE;2;42;44,35;Appartement;63_103
30229;27;;RUE;BOURGNEUF;1;35;36,32;Appartement;64_102
30230;20;;RUE;TRAN;2;58;62,38;Appartement;64_445
30231;11;;RUE;CARNOT;1;27;26,39;Appartement;64_445
30232;193;;RUE;DE LA SCIERIE;4;89;89,4;Maison;69_009
30233;361;;RTE;DE CHAMPANARD;3;71;71,51;Appartement;69_019
30234;9001;;RUE;JEAN CARRON;3;59;56,28;Appartement;69_019
30235;1;;AV;AUGUSTE WISSEL;3;72;72,36;Appartement;69_143
30236;27;;RUE;FRANCIS DE PRESSENSE;1;35;22,42;Appartement;69_199
30237;39;;CHE;DE LA RAUDE;4;80;80,12;Appartement;69_244
30238;24;;AV;DE LA REPUBLIQUE;4;159;149,6;Maison;69_244
30239;111;;AV;JULES GUESDE;2;48;49,01;Appartement;69_259
30240;54;;RUE;GABRIEL PERI;3;102;103,01;Appartement;69_266
30241;204;;CRS;EMILE ZOLA;3;65;64,13;Appartement;69_266
30242;16;;RUE;CONSTANTINE;1;31;31,51;Appartement;69_381
30243;6;;RUE;GASPARIN;1;27;25,52;Appartement;69_382
30244;94;;BD;DES BELGES;4;90;94,84;Appartement;69_386
30245;1;;RUE;XAVIER PRIVAS;1;18;17,48;Appartement;69_388
30246;14;;RUE;DE LA FRATERNITE;4;105;105,31;Appartement;69_388
30247;279;;AV;BERTHELOT;1;17;17,01;Appartement;69_388
30248;9;;RUE;FELIX MANGINI;1;29;29,6;Appartement;69_389
30249;65;B;RUE;PIERRE DELIRY;3;65;66,46;Appartement;71_076
30250;41;;RUE;DU BERCAIL;3;100;99,01;Maison;72_029
30251;65;;RUE;DU PORT A L ABBESSE;1;26;26,17;Appartement;72_181
30252;81;;RTE;DU PERIMETRE;1;25;25,63;Appartement;74_010
30253;816;;RTE;DU FEUG;2;36;35,36;Appartement;74_083
30254;320;;RTE;D ANNEMASSE;3;51;50,85;Appartement;74_087
30255;15;;ALL;DES EDELWEISS;2;24;24,03;Appartement;74_215
30256;8;;RUE;CHRISTIAN JOLY;4;126;126,02;Appartement;74_243
30257;24;;PL;DAUPHINE;2;52;51;Appartement;75_101
30258;8;;RUE;DE LA PAIX;2;68;51,6;Appartement;75_102
30259;36;;RUE;DE CLERY;3;67;73,45;Appartement;75_102
30260;6;;RUE;FERDINAND DUVAL;2;60;49,78;Appartement;75_104
30261;27;;RUE;VIEILLE DU TEMPLE;4;90;88,3;Appartement;75_104
30262;6;;RUE;DE BRETONVILLIERS;2;35;34,51;Appartement;75_104
30263;35;;RUE;GAY LUSSAC;2;32;29,97;Appartement;75_105
30264;19;;RUE;CLER;3;48;47,52;Appartement;75_107
30265;4;;RUE;QUENTIN BAUCHART;8;338;321,9;Appartement;75_108
30266;89;;RUE;D AMSTERDAM;4;138;137,27;Appartement;75_108
30267;8;;BD;DE LA MADELEINE;1;18;19,95;Appartement;75_109
30268;2;;RUE;RICHER;2;50;49,66;Appartement;75_109
30269;230;;RUE;DU FBG SAINT DENIS;2;55;54,84;Appartement;75_110
30270;3;;RUE;DE LA FIDELITE;1;12;7,64;Appartement;75_110
30271;103;;AV;PARMENTIER;3;70;68,45;Appartement;75_111
30272;130;;RUE;SAINT MAUR;2;26;27,6;Appartement;75_111
30273;85;;RUE;JEAN PIERRE TIMBAUD;3;37;38,77;Appartement;75_111
30274;11;;RUE;DE CRUSSOL;2;35;45,02;Appartement;75_111
30275;14;;RUE;CAMILLE DESMOULINS;3;49;43,73;Appartement;75_111
30276;163;;AV;LEDRU ROLLIN;2;30;37,85;Appartement;75_111
30277;59;;RUE;DE LA ROQUETTE;2;49;56,02;Appartement;75_111
30278;4;;RUE;ALEXANDRE DUMAS;3;45;45,5;Appartement;75_111
30279;50;;RUE;DE PICPUS;1;21;20;Appartement;75_112
30280;20;;RUE;D AUSTERLITZ;3;42;42,49;Appartement;75_112
30281;22;;RUE;HECTOR MALOT;2;40;33,85;Appartement;75_112
30282;60;;RUE;MADEMOISELLE;1;16;15,73;Appartement;75_115
30283;114;;RUE;MICHEL ANGE;2;55;61,11;Appartement;75_116
30284;58;;BD;EMILE AUGIER;5;190;205,11;Appartement;75_116
30285;3;;RUE;VERDI;6;154;184,29;Appartement;75_116
30286;129;;RUE;DE LA POMPE;4;54;79,7;Appartement;75_116
30287;93;;RUE;DE LA FAISANDERIE;1;33;32,42;Appartement;75_116
30288;15;;RUE;DU COLONEL MOLL;5;154;146,94;Appartement;75_117
30289;25;;RUE;GUERSANT;4;78;81,13;Appartement;75_117
30290;4;;RUE;BARYE;1;18;19,19;Appartement;75_117
30291;6;;BD;PEREIRE;4;83;85,62;Appartement;75_117
30292;163;;RUE;DE ROME;4;50;40,74;Appartement;75_117
30293;73;;RUE;LEGENDRE;3;65;67,16;Appartement;75_117
30294;102;;RUE;NOLLET;4;85;83,97;Appartement;75_117
30295;38;;RUE;DES MOINES;1;27;26,05;Appartement;75_117
30296;73;;RUE;GUY MOQUET;3;50;46,72;Appartement;75_117
30297;24;;RUE;EUGENE CARRIERE;1;17;13,21;Appartement;75_118
30298;74;;BD;DE CLICHY;2;55;55,45;Appartement;75_118
30299;8;;RUE;DURANTIN;3;52;47,65;Appartement;75_118
30300;1;;RUE;ST ELEUTHERE;1;17;116,33;Appartement;75_118
30301;42;;RUE;RAMEY;1;33;31,87;Appartement;75_118
30302;116;;RUE;DU MONT CENIS;1;14;15,15;Appartement;75_118
30303;82;;AV;DE FLANDRE;3;32;37,17;Appartement;75_119
30304;36;;RUE;DE LORRAINE;1;19;19,8;Appartement;75_119
30305;15;;QUAI;DE LA GIRONDE;1;36;37,33;Appartement;75_119
30306;147;A;RUE;DE BELLEVILLE;2;46;40,18;Appartement;75_119
30307;105;;RUE;DE BELLEVILLE;3;43;45,01;Appartement;75_119
30308;30;;PAS;GAMBETTA;1;25;24,92;Appartement;75_120
30309;26;;RUE;ALPHONSE PENAUD;4;104;103,56;Appartement;75_120
30310;28;;RUE;VITRUVE;3;59;58,82;Appartement;75_120
30311;94;;RUE;DE LA REPUBLIQUE;3;57;55,47;Appartement;76_216
30312;10;;RUE;CESARINE;3;52;52,11;Maison;76_384
30313;9001;;PARC;DE LYONS;3;108;108,22;Appartement;76_451
30314;10;;RUE;LE VERRIER;5;104;106,1;Maison;76_451
30315;29;;RUE;MALHERBE;1;25;32,18;Appartement;76_540
30316;3;;RUE;DU MARCHE;2;46;38,3;Appartement;77_053
30317;28;;ALL;DES BOCAGES;3;71;73,16;Appartement;77_055
30318;11;B;RUE;GUSTAVE NAST;1;29;29,76;Appartement;77_108
30319;2;;ALL;DES ORMES;5;82;87,83;Maison;77_108
30320;32;;RUE;DE MORTRY;3;88;77,3;Maison;77_222
30321;28;;RUE;SAINT DENIS;1;14;12,53;Appartement;77_243
30322;3;;ALL;DU HARAS;4;87;134,74;Maison;77_249
30323;13;;RUE;DE LA GRANDE FERME;1;35;35,94;Appartement;77_251
30324;5;;AV;IQBAL MASIH;3;64;64,28;Appartement;77_251
30325;172;;AV;MAURICE DAUVERGNE;3;67;63,58;Appartement;77_285
30326;5929;B;CITE;DES GUETTES;4;80;80,91;Appartement;77_419
30327;129;;MAIL;DE LA FONTAINE RONDE;3;67;67;Appartement;77_445
30328;7;;RUE;CHARLES BAUDELAIRE;5;90;86,41;Appartement;77_468
30329;162;;RUE;DES FRERES TISSIER;4;81;90,9;Maison;78_123
30330;1;;RUE;GEORGES BERNANOS;5;119;119,23;Appartement;78_124
30331;16;;AV;DE CIRCOURT;5;119;119,24;Appartement;78_126
30332;1;;AV;CARNOT;2;40;39,13;Appartement;78_172
30333;202;;RUE;DE LA CHICAUDIERE;4;75;78,55;Maison;78_321
30334;2;;CHE;DES GRANDS PRES;4;122;119,81;Appartement;78_350
30335;9;;SQ;DES GENETS;3;64;68,5;Appartement;78_356
30336;3;;SQ;DES GENETS;3;66;67,84;Appartement;78_356
30337;46;;AV;FRANCOIS MANSART;3;54;55,01;Appartement;78_358
30338;10;;RUE;ARMAND CASSAN;3;71;56,73;Appartement;78_361
30339;34;;AV;DE LIMAGNE;2;45;47,77;Appartement;78_383
30340;12;;ALL;DES IBIS;6;103;102,67;Maison;78_401
30341;11;;RUE;DE CARNAC;3;67;63,14;Appartement;78_423
30342;32;;RUE;DE BOURGOGNE;4;94;93,34;Maison;78_423
30343;7;;RUE;DU PETIT BONTEMPS;4;75;76,91;Appartement;78_490
30344;133;;RUE;DE VILLIERS;2;34;34,81;Appartement;78_498
30345;40;;RUE;D ANGIVILLER;1;23;20,7;Appartement;78_517
30346;1;C;PROM;DES ANGES;2;45;45,31;Appartement;78_545
30347;11;;PL;PIERRE SEMARD;5;78;90,89;Maison;78_545
30348;5011;;RES;DU CLOS BARON;6;134;136,12;Appartement;78_551
30349;8;;RUE;JOUY BOUDONVILLE;4;90;88,28;Appartement;78_551
30350;7;;RUE;DE L ORANGERIE;2;40;34,47;Appartement;78_646
30351;102;;RUE;YVES LE COZ;4;83;80,23;Appartement;78_646
30352;15;T;RUE;BORGNIS DESBORDES;4;75;74,43;Appartement;78_646
30353;50;;RUE;GINETTE AUGIER;4;81;81,55;Maison;82_121
30354;183;;BD;DE PIERREPLANE;1;26;24,47;Appartement;83_009
30355;3;;VOIE;DU SOMMET;3;72;116,7;Maison;83_019
30356;10;;ALL;DES OLIVIERS;2;36;34,45;Appartement;83_112
30357;15;;RUE;DE LA REPUBLIQUE;2;55;54,18;Appartement;83_116
30358;38;;ALL;DES PALMIERS;4;76;74,68;Maison;83_123
30359;252;;AV;DES PRATS;1;21;21,43;Appartement;83_123
30360;91;;RUE;FRANCOIS NOEL BABEUF;2;40;69,65;Appartement;83_126
30361;138;;RUE;DE MONET;2;44;43,1;Appartement;83_129
30362;455;;BD;DE CABRY;2;36;34,18;Appartement;83_129
30363;6;;RUE;NOTRE DAME;2;41;42;Appartement;83_130
30364;52;;BD;DU DOCTEUR CUNEO;1;19;17,98;Appartement;83_137
30365;69;;CHE;DE LA PINEDE;3;80;89,85;Maison;83_137
30366;9002;;RUE;DU MONT DES EAUX;3;52;53,52;Appartement;83_137
30367;2;;RUE;GEORGES REBOUL;2;40;40,1;Appartement;84_007
30368;58;B;AV;CHARLES DE GAULLE;3;68;12,5;Appartement;84_092
30369;543;;CHE;DE LA GRANGE ROUGE;3;52;51,82;Appartement;84_129
30370;10;;RUE;D AGUESSEAU;3;101;95,92;Appartement;87_085
30371;43;;AV;DES CASSEAUX;2;50;51,47;Appartement;87_085
30372;27;;RUE;DE LA PREFECTURE;1;24;16,72;Appartement;88_160
30373;6;;BD;VAULABELLE;1;24;25,11;Appartement;89_024
30374;32;;RUE;MARC SANGNIER;3;57;57,31;Appartement;91_021
30375;3;;RUE;DES FRENES;1;28;25,75;Appartement;91_174
30376;26;;RUE;JEAN PIESTRE;3;58;58,65;Appartement;91_174
30377;9;;RUE;J ETIENNE GUETTARD;3;67;66,29;Appartement;91_223
30378;18;;RUE;DE CHILLY;4;67;69,9;Appartement;91_345
30379;17;;RUE;DE LA PEUPLERAIE;3;62;65,61;Appartement;91_345
30380;23;;AV;DE LA REPUBLIQUE;1;16;19,43;Appartement;91_421
30381;6;;ALL;DES PETITS CHAMPS;4;150;179,36;Maison;91_425
30382;24;;ALL;DU PONT DES BEAUNES;4;77;76,64;Maison;91_477
30383;16;;RUE;DES FERMES;4;79;80,75;Appartement;91_549
30384;38;;RUE;DU MAIL;1;33;33,8;Appartement;91_589
30385;6;;ALL;DANTON;5;86;90,02;Maison;91_657
30386;70;;AV;DU GENERAL DE GAULLE;2;41;39,5;Appartement;91_687
30387;1;;RUE;DJANGO REINHARDT;3;61;61,34;Appartement;91_689
30388;4;;IMP;DE LA CLOSERIE;5;130;132,63;Maison;91_691
30389;9;;RUE;DES PRIMEVERES;4;81;81,47;Appartement;91_691
30390;53;;AV;RAYMOND ARON;1;22;21,24;Appartement;92_002
30391;36;;RUE;ALBERT CAMUS;3;51;51,3;Appartement;92_002
30392;37;;BD;JEAN JAURES;5;106;99,85;Appartement;92_024
30393;35;;RUE;GEORGES BOISSEAU;4;74;74,82;Appartement;92_024
30394;56;;AV;DE L ARCHE;2;37;37,81;Appartement;92_026
30395;23;;RUE;CAMILLE PELLETAN;3;68;68,25;Appartement;92_044
30396;123;;RUE;DE SAINT - CLOUD;4;64;66,89;Appartement;92_050
30397;2;;RUE;DU GENERAL DELANNE;1;17;25,58;Appartement;92_051
30398;61;;RUE;PERRONET;4;103;116,04;Appartement;92_051
30399;3;;VLA;DES HORTENSIAS;1;28;28,55;Appartement;92_060
30400;17;;RUE;GERHARD PROLONGEE;2;44;45,27;Appartement;92_062
30401;6;B;RUE;JULES PARENT;3;64;64,05;Appartement;92_063
30402;3;;ALL;AUGUSTE BERNARD;1;36;36,6;Appartement;92_063
30403;2;;RUE;DE LA MELONNIERE;2;36;40,51;Appartement;92_063
30404;47;;RUE;GUYARD DELALAIN;1;18;18,83;Appartement;93_001
30405;47;;RUE;DU MOUTIER;1;15;15,72;Appartement;93_001
30406;17;;AV;MADELEINE;4;63;51,02;Maison;93_005
30407;195;;RUE;ROBESPIERRE;4;77;79,04;Appartement;93_006
30408;18;;AV;LEON BLUM;3;72;72,04;Appartement;93_031
30409;14;;RUE;DE BOUSSOIS;3;64;63,85;Appartement;93_031
30410;22;;RUE;DES COLLINES;2;45;42,82;Appartement;93_032
30411;48;B;BD;HENRI BARBUSSE;2;19;19,71;Appartement;93_048
30412;13;;RUE;JEAN ALLEMANE;4;68;76,03;Appartement;93_064
30413;12;;RUE;GASTON PHILIPPE;2;36;34,16;Appartement;93_066
30414;26;;RUE;DES ROSIERS;2;28;30,02;Appartement;93_070
30415;31;;RTE;DE VILLENEUVE;4;58;56,95;Appartement;94_001
30416;12;;RUE;SAINT GEORGES;1;25;27,65;Appartement;94_001
30417;19;;ALL;DES ORMES;4;67;68,32;Appartement;94_001
30418;49;;RUE;VERON;1;20;20,16;Appartement;94_002
30419;23;;CHE;LATERAL;1;18;18,47;Appartement;94_002
30420;4;;RUE;DES FRERES BONNEFF;3;65;64,88;Maison;94_017
30421;2;;RUE;SEMINAIRE DE CONFLANS;1;29;29,9;Appartement;94_018
30422;7;;ALL;DU CLOS DU BELVEDERE;5;100;110;Maison;94_019
30423;148;;RUE;CONSTANT COQUELIN;1;24;23,77;Appartement;94_022
30424;10;;RUE;SAVIGNAT;3;56;55,29;Appartement;94_028
30425;1;T;AV;DE LA DAME BLANCHE;2;66;64,85;Appartement;94_033
30426;1;;RUE;MARCEL SEMBAT;1;18;20,81;Appartement;94_038
30427;3;;RUE;PASTEUR;3;52;54,92;Appartement;94_043
30428;54;;RUE;DE LA CONVENTION;1;29;29,68;Appartement;94_043
30429;14;;ALL;VAN GOGH;3;67;68,87;Appartement;94_044
30430;61;;AV;DU GENERAL DE GAULLE;1;1;9,62;Appartement;94_046
30431;43;;RUE;DU PORT;3;72;70,12;Appartement;94_052
30432;6;;RUE;ANQUETIL;3;70;70,4;Appartement;94_052
30433;3;;RUE;DU MARECHAL VAILLANT;3;69;60,81;Appartement;94_052
30434;30;;RUE;DE CHATEAUDUN;1;40;33,73;Appartement;94_052
30435;3;;VLA;DU TROCADERO;2;26;23,91;Appartement;94_058
30436;7;;RUE;JEAN MERMOZ;1;18;17,53;Appartement;94_067
30437;76;;AV;JOFFRE;3;47;50,44;Appartement;94_068
30438;85;;BD;DE LA MARNE;1;36;28,63;Appartement;94_068
30439;41;B;AV;MARINVILLE;4;58;58,72;Appartement;94_068
30440;83;;AV;DE VERSAILLES;4;80;76,96;Appartement;94_073
30441;3;;RUE;DU COLONEL FABIEN;2;36;35,62;Appartement;94_077
30442;51;;BD;DE LA PAIX;4;84;84,72;Maison;94_078
30443;188;;RUE;DE LA JARRY;4;72;73,98;Appartement;94_080
30444;25;;AV;DES MURS DU PARC;1;20;19,9;Appartement;94_080
30445;18;;RUE;DES VIGNERONS;1;21;18,68;Appartement;94_080
30446;114;;RUE;CHAMPOLLION;5;76;100,05;Maison;94_081
30447;31;;RUE;DE LA PETITE SAUSSAIE;3;64;65,25;Appartement;94_081
30448;64;;AV;STALINGRAD;2;33;32,62;Appartement;95_018
30449;18;;ALL;PLANETE BLEUE;3;67;63;Appartement;95_183
30450;3;;RUE;PIERRE BROSSOLETTE;2;35;34,33;Appartement;95_203
30451;82;;CHS;JULES CESAR;1;30;25,53;Appartement;95_203
30452;1;;;LES RAYES VERTES;4;84;90,2;Appartement;95_218
30453;15;B;AV;CHANZY;1;30;31,14;Appartement;95_252
30454;1;;RUE;DES CLOSEAUX;2;48;48,97;Appartement;95_252
30455;6;;PL;DE NORMANDIE;5;103;120,48;Maison;95_256
30456;2;;PL;EMILE ZOLA;3;55;55,41;Appartement;95_268
30457;5;;RUE;DE LA PETITE RANGE;3;72;80,31;Maison;95_306
30458;20;;RUE;DE LA CROIX;1;27;22,98;Appartement;95_306
30459;18;;CHE;DE MONTIGNY;3;74;87,05;Appartement;95_306
30460;1;;AV;FOCH;4;97;95,69;Appartement;95_306
30461;72;;RUE;DE PARIS;1;18;15,08;Appartement;95_351
30462;25;;RUE;POULAIN;2;39;39,14;Appartement;95_500
30463;34;;CHE;DES TOURNELLES;3;67;67,5;Maison;95_527
30464;33;;RUE;DU COLONEL FABIEN;2;40;42,4;Appartement;95_574
30465;1;;ALL;DU BORDEAU;3;70;71,72;Appartement;95_607
30466;5844;F;RES;LA VALLEE DE BOIS QUARRE;2;44;39,83;Appartement;972_213
30467;28;;;LE PONT;2;32;21,71;Maison;04_189
30468;6;;RUE;SAINTE MARGUERITE;1;29;29,37;Appartement;06_004
30469;1;;RUE;PAUL DOUMER;1;63;48,39;Appartement;06_011
30470;6;;CHE;DE ST MICHEL CAP ROUX;3;65;69,51;Appartement;06_059
30471;4;;AV;THIERS;2;72;71,13;Appartement;06_083
30472;82;;CHE;DE LA MADONETTE DE TERRON;3;54;54,09;Appartement;06_088
30473;7;;AV;ANTONIA AUGUSTA;1;23;23,04;Appartement;06_088
30474;99;;AV;HESPERIDES;2;33;26,08;Appartement;06_088
30475;5;;CHE;DE L ARBRE;5;91;91,41;Appartement;06_149
30476;20;;RUE;DES NOES;2;65;65,73;Appartement;10_387
30477;23;;AV;PIERRE BROSSOLETTE;3;71;71,1;Appartement;10_387
30478;10;;AV;DES GARRIGUES;3;42;39,37;Maison;11_145
30479;12;;RUE;DE L'OSERAIE;3;69;67,95;Maison;11_262
30480;22;;AV;DE MILLAU;3;68;67,86;Appartement;12_146
30481;5927;;VC;RES LE CAP BLEU;2;36;36,52;Appartement;14_079
30482;14;;VC;LE BOULOIR;2;32;24,96;Appartement;14_333
30483;4;;RUE;DU CARMEL;4;96;100,6;Appartement;14_366
30484;9001;;VC;RES L OREE DE DEAUVILLE 1;2;45;45,01;Appartement;14_557
30485;23;;RUE;ROSSINI;1;12;11,62;Appartement;14_715
30486;3;;RUE;DE LA MOTTE GRENET;2;50;55,18;Appartement;17_010
30487;12;;RUE;PIERRE FEUTREN;1;24;23,52;Appartement;22_162
30488;52;B;RUE;DE LA PETITE CORNICHE;1;18;18,61;Appartement;22_168
30489;9000;;RUE;DES ROCHES DOUVRES;5;90;88,77;Appartement;22_278
30490;42;;BD;HOCHE;2;29;25,03;Appartement;22_278
30491;10;;BD;DU GEN DE GAULLE;2;49;39,95;Appartement;22_325
30492;9;B;IMP;DESBRUN;4;106;105,83;Maison;26_064
30493;360;;AV;VICTOR HUGO;1;34;35,42;Appartement;26_362
30494;9;;PL;DES HAUTS DE L'EURE;4;90;89,04;Maison;28_201
30495;5102;C;;ORTO DOLCE;2;39;39,15;Appartement;2A_041
30496;132;;;LES CLAIRIERES DE TREVOLE;3;64;44;Appartement;2A_349
30497;2;;RUE;DES HALLES;2;49;47,78;Appartement;30_189
30498;;;CHE;CELESTIN ANDUZE;4;83;80,48;Maison;31_048
30499;47;;CHE;DE PELLEPORT;4;61;67,06;Appartement;31_555
30500;8;;RUE;JEAN MOULIN;2;33;32,87;Appartement;31_584
30501;7;;AV;PIERRE PONS;2;47;47,3;Appartement;33_005
30502;135;;CRS;LAMARQUE DE PLAISANCE;4;120;120,93;Appartement;33_009
30503;5;;ALL;DU BOIS D'ARMAND;2;77;76,38;Appartement;33_011
30504;197;;BD;PDT FRANKLIN ROOSEVELT;1;43;42,26;Appartement;33_063
30505;9001;;;TUILERIE DES ECUS EMAUX II;2;50;50,38;Appartement;33_069
30506;45;;RTE;DE L HIPPODROMME;2;33;33,82;Appartement;33_138
30507;45;;RTE;DE L HIPPODROMME;2;33;33,49;Appartement;33_138
30508;17;;PL;AUBERNY;4;65;100,55;Maison;33_249
30509;7;;RUE;DES VIGNOBLES;4;70;70,22;Appartement;33_281
30510;50;;AV;DES EYQUEMS;1;18;17,88;Appartement;33_281
30511;4;;RUE;JEAN JACQUES ROUSSEAU;4;131;122,5;Appartement;33_402
30512;;;;LAGASSE;4;77;75,75;Appartement;33_466
30513;20;;BD;DE L AMELIE;3;35;33,11;Maison;33_514
30514;9001;;RES;SARCIGNAN;4;62;62,56;Appartement;33_550
30515;1;;RUE;DES CHANDELLES;1;23;23,63;Appartement;34_003
30516;4;;RUE;GAVEAU;3;77;76,11;Appartement;34_032
30517;11;;RUE;LAMARTINE;2;74;73,79;Appartement;34_079
30518;48;;IMP;DE LA GRANDE BLEUE;3;37;36,36;Maison;34_108
30519;14;;RUE;EUGENE CABROL;2;56;34,3;Appartement;34_324
30520;2;C;RUE;DES URSULINES;3;66;66,28;Appartement;35_188
30521;8;;ALL;LIEUTENANT ROGER LE BERRE;4;73;76,22;Appartement;35_238
30522;58;;AV;DE LA REPUBLIQUE;2;39;39;Appartement;37_233
30523;11;;RUE;MONTORGE;1;29;27,33;Appartement;38_185
30524;59;B;RUE;THIERS;2;30;184,4;Appartement;38_185
30525;26;;BD;MAL FOCH;3;68;67,37;Appartement;38_185
30526;5;;RUE;DE QUEBEC;2;34;33,89;Appartement;40_065
30527;2753;;AV;DE L OCEAN;3;25;25,17;Appartement;40_150
30528;14;;RUE;BASSE;2;35;36;Appartement;41_018
30529;54;;BD;BARON DU MARAIS;2;53;53,03;Appartement;42_187
30530;81;;RUE;DE LA SABLIERE;3;75;112,85;Appartement;42_218
30531;5;;RUE;JEAN DE LAISNE;3;71;70,7;Appartement;44_010
30532;6;;RUE;ALPHONSE DAUDET;1;28;29,29;Maison;44_012
30533;7;;RUE;L HOTELLERIE;1;22;21,47;Appartement;44_026
30534;9;;RUE;BOILEAU;2;43;41,86;Appartement;44_109
30535;8;;AV;DES FLORALIES;4;77;78,13;Appartement;44_162
30536;2;;RUE;DE VIENNE;3;69;59,08;Appartement;44_190
30537;14;;;LE VAL JOLI;2;46;45,34;Appartement;44_190
